record_id,source_key,row_status,temperature_K,pressure_bar,mea_mass_fraction,calculated_loading,predicted_loading,loading_unit,mse_x_1e3,mse,calculated_method,predicted_method,measurement_role,lifecycle_status,source_table_or_figure,source_line_start,source_line_end,caveat,notes
wong_table5_027,Wong2015,extracted,313.15,50.0,0.30,0.980,1.000,mol_CO2_per_mol_MEA,0.382,0.000382,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_028,Wong2015,extracted,313.15,60.0,0.30,1.013,0.964,mol_CO2_per_mol_MEA,2.462,0.002462,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_029,Wong2015,extracted,323.15,1.0,0.30,0.163,0.168,mol_CO2_per_mol_MEA,0.034,0.000034,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,non_capacity_batch_observation,Table 5,370,420,Repeated 1 bar batch reading had not reached equilibrium maximum and is not maximum absorption capacity.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_030,Wong2015,extracted,323.15,1.0,0.30,0.260,0.272,mol_CO2_per_mol_MEA,0.142,0.000142,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,non_capacity_batch_observation,Table 5,370,420,Repeated 1 bar batch reading had not reached equilibrium maximum and is not maximum absorption capacity.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_031,Wong2015,extracted,323.15,1.0,0.30,0.354,0.361,mol_CO2_per_mol_MEA,0.052,0.000052,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,non_capacity_batch_observation,Table 5,370,420,Repeated 1 bar batch reading had not reached equilibrium maximum and is not maximum absorption capacity.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_032,Wong2015,extracted,323.15,1.0,0.30,0.449,0.465,mol_CO2_per_mol_MEA,0.259,0.000259,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,non_capacity_batch_observation,Table 5,370,420,Repeated 1 bar batch reading had not reached equilibrium maximum and is not maximum absorption capacity.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_033,Wong2015,extracted,323.15,1.3,0.30,0.536,0.542,mol_CO2_per_mol_MEA,0.040,0.000040,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_034,Wong2015,extracted,323.15,2.3,0.30,0.583,0.615,mol_CO2_per_mol_MEA,1.074,0.001074,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_035,Wong2015,extracted,323.15,6.0,0.30,0.678,0.693,mol_CO2_per_mol_MEA,0.237,0.000237,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_036,Wong2015,extracted,323.15,10.9,0.30,0.701,0.717,mol_CO2_per_mol_MEA,0.256,0.000256,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_037,Wong2015,extracted,323.15,20.0,0.30,0.770,0.759,mol_CO2_per_mol_MEA,0.117,0.000117,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_038,Wong2015,extracted,323.15,30.0,0.30,0.832,0.809,mol_CO2_per_mol_MEA,0.541,0.000541,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_039,Wong2015,extracted,323.15,39.9,0.30,0.893,0.858,mol_CO2_per_mol_MEA,1.180,0.001180,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_040,Wong2015,extracted,323.15,50.0,0.30,0.909,0.891,mol_CO2_per_mol_MEA,0.319,0.000319,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
wong_table5_041,Wong2015,extracted,323.15,60.0,0.30,0.916,0.904,mol_CO2_per_mol_MEA,0.145,0.000145,gas_phase_pressure_drop,raman_carbon_species_sum,paired_direct_positive,validation_candidate,Table 5,370,420,Paired pressure-drop and Raman loading observation for validation review.,Calculated and predicted loadings are retained as distinct reported methods; MSE is reported per row.
