target_family,record_id,source_key,group_id,mea_mass_fraction,temperature_C,lifecycle_status,split,role,weight,source_path,source_hash,reason
speciation,Bottinger2008_state_011,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_012,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_013,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_014,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_015,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_016,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_017,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_018,Bottinger2008,speciation|Bottinger2008|w=0.2|T=40,0.2,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_019,Bottinger2008,speciation|Bottinger2008|w=0.2|T=60,0.2,60,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_020,Bottinger2008,speciation|Bottinger2008|w=0.2|T=60,0.2,60,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_021,Bottinger2008,speciation|Bottinger2008|w=0.2|T=60,0.2,60,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_022,Bottinger2008,speciation|Bottinger2008|w=0.2|T=60,0.2,60,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_023,Bottinger2008,speciation|Bottinger2008|w=0.2|T=60,0.2,60,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_024,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_025,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_026,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_027,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_028,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_029,Bottinger2008,speciation|Bottinger2008|w=0.2|T=80,0.2,80,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Bottinger2008_state_030,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_031,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_032,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_033,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_034,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_035,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_036,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_037,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_038,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_039,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_040,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_041,Bottinger2008,speciation|Bottinger2008|w=0.3|T=20,0.3,20,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_042,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_043,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_044,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_045,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_046,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_047,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_048,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_049,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_050,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_051,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_052,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_053,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_054,Bottinger2008,speciation|Bottinger2008|w=0.3|T=40,0.3,40,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_055,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_056,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_057,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_058,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_059,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_060,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_061,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_062,Bottinger2008,speciation|Bottinger2008|w=0.3|T=60,0.3,60,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_063,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_064,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_065,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_066,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_067,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Bottinger2008_state_068,Bottinger2008,speciation|Bottinger2008|w=0.3|T=80,0.3,80,canonical_eligible,training,active_training,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Current active-v1 state retained in the grouped training view.
speciation,Jakobsen2005_state_001,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=20,0.15,20,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_002,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=20,0.15,20,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_003,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=20,0.15,20,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_004,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=20,0.15,20,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_005,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=40,0.15,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_006,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=40,0.15,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_007,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=40,0.15,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_008,Jakobsen2005,speciation|Jakobsen2005|w=0.15|T=40,0.15,40,validation_reserved,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_009,Jakobsen2005,speciation|Jakobsen2005|w=0.3|T=20,0.3,20,canonical_eligible,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_010,Jakobsen2005,speciation|Jakobsen2005|w=0.3|T=20,0.3,20,canonical_eligible,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
speciation,Jakobsen2005_state_011,Jakobsen2005,speciation|Jakobsen2005|w=0.3|T=20,0.3,20,canonical_eligible,validation,reserved_validation,1,data/reference/MEA/observations/liquid_speciation/Canonical_Combined_ChEq.csv,8c07df9efd1c1ecbd775ccdd42791e0cef1880b3837e5749a60d2142aa85809e,Held as a complete source/composition/temperature curve; every state must be accounted for.
